,date,name_label,count
0,2022-03-01,abdikadir mohamed abdikadir,2
1,2022-03-01,iyad ag ghali,1
2,2022-03-01,jafar,21
3,2022-03-01,jamal saeed abdul rahim,1
4,2022-03-01,jehad serwan mostafa,13
5,2022-03-01,khalil al-rahman haqqani,1
6,2022-03-01,mikhail mikhailovich gavrilov,20
7,2022-03-01,mufti noor wali mehsud,3
8,2022-03-01,muhammad abdullah khalil hussain ar-rahayyal,1
9,2022-03-01,muhammad al-jawlani,18
10,2022-03-01,muhammad kawtharani,1
11,2022-03-01,ismail haniyeh,3
12,2022-03-01,pavel aleksandrovich akulov,17
13,2022-03-01,sajjad kashian,1
14,2022-03-01,salih al-aruri,4
15,2022-03-01,salim jamil ayyash,3
16,2022-03-01,salman raouf salman,1
17,2022-03-01,sami jasim muhammad al-jaburi,1
18,2022-03-01,sayf al-adl,1
19,2022-03-01,seyyed mohammad hosein musa kazemi,1
20,2022-03-01,sirajuddin haqqani,19
21,2022-03-01,suellen tennyson,2
22,2022-03-01,ziyad al-nakhalah,8
23,2022-03-01,radullan sahiron,1
24,2022-03-01,ibrahim taher,1
25,2022-03-01,marat valeryevich tyukov,26
26,2022-03-01,hassan afgooye,1
27,2022-03-01,abdolreza rahmani fazli,1
28,2022-03-01,abdul reza shahla'i,4
29,2022-03-01,abdul saboor,2
30,2022-03-01,abdul wali,6
31,2022-03-01,ibrahim al-banna,3
32,2022-03-01,abubakar shekau,22
33,2022-03-01,ali atwa,1
34,2022-03-01,ali qasir,1
35,2022-03-01,ali saade,1
36,2022-03-01,amadou koufa,5
37,2022-03-01,anatoliy sergeyevich kovalev,1
38,2022-03-01,abdullah ahmed abdullah,1
39,2022-03-01,ayman al-zawahiri,19
40,2022-03-01,artem valeryevich ochichenko,1
41,2022-03-01,hasan nasrallah,82
42,2022-03-01,hasan izz-al-din,29
43,2022-03-01,hafiz abdul rahman makki,1
44,2022-03-01,faruq al-suri,1
45,2022-03-01,hafiz saeed,16
46,2022-03-01,evgeny viktorovich gladkikh,38
47,2022-03-01,duran kalkan,2
48,2022-03-01,diosdado cabello rondón,1
49,2022-03-01,daniel pearl,3
50,2022-03-02,jafar,8
51,2022-03-02,sirajuddin haqqani,2
52,2022-03-02,sanaullah ghafari,1
53,2022-03-02,salih al-aruri,1
54,2022-03-02,marat valeryevich tyukov,1
55,2022-03-02,ziyad al-nakhalah,5
56,2022-03-02,ismail haniyeh,1
57,2022-03-02,abubakar shekau,1
58,2022-03-02,hasan izz-al-din,2
59,2022-03-02,evgeny viktorovich gladkikh,1
60,2022-03-02,ali youssef charara,1
61,2022-03-02,abdul wali,1
62,2022-03-02,abdul saboor,1
63,2022-03-02,hasan nasrallah,7
64,2022-03-03,muhammad kawtharani,1
65,2022-03-03,jafar,8
66,2022-03-03,ayman al-zawahiri,1
67,2022-03-03,hasan nasrallah,4
68,2022-03-03,abubakar shekau,1
69,2022-03-04,ziyad al-nakhalah,1
70,2022-03-04,yasin al-suri,21
71,2022-03-04,talal hamiyah,1
72,2022-03-04,sirajuddin haqqani,22
73,2022-03-04,sa’ad bin atef al-awlaki,1
74,2022-03-04,muhammad kawtharani,1
75,2022-03-04,muhammad al-jawlani,1
76,2022-03-04,jafar,26
77,2022-03-04,ismail haniyeh,2
78,2022-03-04,ibrahim taher,7
79,2022-03-04,mangal bagh,3
80,2022-03-04,hasan nasrallah,46
81,2022-03-04,abdul reza shahla'i,1
82,2022-03-04,ibrahim al-banna,1
83,2022-03-04,abubakar shekau,3
84,2022-03-04,ali saade,2
85,2022-03-04,abdul wali,4
86,2022-03-04,ayman al-zawahiri,1
87,2022-03-04,hafiz saeed,1
88,2022-03-04,hasan izz-al-din,1
89,2022-03-04,amadou koufa,1
90,2022-03-05,iyad ag ghali,1
91,2022-03-05,zulkarnaen,3
92,2022-03-05,sirajuddin haqqani,36
93,2022-03-05,sanaullah ghafari,1
94,2022-03-05,salih al-aruri,1
95,2022-03-05,mangal bagh,1
96,2022-03-05,jafar,4
97,2022-03-05,ibrahim taher,2
98,2022-03-05,hasan izz-al-din,2
99,2022-03-05,hafiz saeed,2
100,2022-03-05,ayman al-zawahiri,3
101,2022-03-05,amadou koufa,6
102,2022-03-05,ali saade,1
103,2022-03-05,abubakar shekau,2
104,2022-03-05,abdul wali,1
105,2022-03-05,hasan nasrallah,137
106,2022-03-06,hafiz saeed,1
107,2022-03-06,muhammad al-jawlani,1
108,2022-03-06,mufti noor wali mehsud,3
109,2022-03-06,jafar,8
110,2022-03-06,ismail haniyeh,1
111,2022-03-06,ibrahim taher,5
112,2022-03-06,ibrahim al-banna,13
113,2022-03-06,hasan nasrallah,84
114,2022-03-06,ayman al-zawahiri,7
115,2022-03-06,diosdado cabello rondón,1
116,2022-03-06,sayf al-adl,3
117,2022-03-06,amadou koufa,2
118,2022-03-06,ali saade,5
119,2022-03-06,abdul wali,1
120,2022-03-06,abdul saboor,1
121,2022-03-06,hasan izz-al-din,3
122,2022-03-06,sirajuddin haqqani,11
123,2022-03-07,jafar,3
124,2022-03-07,iyad ag ghali,3
125,2022-03-07,muhammad al-jawlani,1
126,2022-03-07,ismail haniyeh,6
127,2022-03-07,salim jamil ayyash,3
128,2022-03-07,ziyad al-nakhalah,1
129,2022-03-07,muhammad kawtharani,1
130,2022-03-07,ibrahim taher,2
131,2022-03-07,sirajuddin haqqani,55
132,2022-03-07,hasan nasrallah,86
133,2022-03-07,adnan abu walid al-sahrawi,2
134,2022-03-07,al mahmoud ag baye,1
135,2022-03-07,ali saade,4
136,2022-03-07,henry castellanos garzón,6
137,2022-03-07,hafiz saeed,2
138,2022-03-07,ayman al-zawahiri,1
139,2022-03-07,hasan izz-al-din,2
140,2022-03-08,ziyad al-nakhalah,3
141,2022-03-08,sirajuddin haqqani,9
142,2022-03-08,salim jamil ayyash,1
143,2022-03-08,robert a. levinson,1
144,2022-03-08,iyad ag ghali,1
145,2022-03-08,ibrahim taher,8
146,2022-03-08,jafar,8
147,2022-03-08,hasan izz-al-din,14
148,2022-03-08,diosdado cabello rondón,1
149,2022-03-08,ayman al-zawahiri,1
150,2022-03-08,ali saade,5
151,2022-03-08,abubakar shekau,1
152,2022-03-08,hasan nasrallah,790
153,2022-03-09,ibrahim taher,2
154,2022-03-09,sirajuddin haqqani,3
155,2022-03-09,muhammad al-jawlani,1
156,2022-03-09,mohamed rage,1
157,2022-03-09,jafar,1
158,2022-03-09,iyad ag ghali,5
159,2022-03-09,ibrahim al-banna,1
160,2022-03-09,hasan izz-al-din,13
161,2022-03-09,hafiz saeed,1
162,2022-03-09,diosdado cabello rondón,1
163,2022-03-09,ayman al-zawahiri,2
164,2022-03-09,amadou koufa,4
165,2022-03-09,abubakar shekau,22
166,2022-03-09,hasan nasrallah,194
167,2022-03-10,jafar,4
168,2022-03-10,jehad serwan mostafa,1
169,2022-03-10,maalim ayman,1
170,2022-03-10,mangal bagh,1
171,2022-03-10,mufti noor wali mehsud,7
172,2022-03-10,muhammad al-jawlani,2
173,2022-03-10,salim jamil ayyash,2
174,2022-03-10,salih al-aruri,2
175,2022-03-10,yahya haqqani,1
176,2022-03-10,sayf al-adl,1
177,2022-03-10,sirajuddin haqqani,18
178,2022-03-10,sajjad kashian,1
179,2022-03-10,iyad ag ghali,3
180,2022-03-10,ali saade,23
181,2022-03-10,ibrahim taher,17
182,2022-03-10,ismail haniyeh,1
183,2022-03-10,amadou koufa,1
184,2022-03-10,amir muhammad sa’id abdal-rahman al-mawla,3
185,2022-03-10,ayman al-zawahiri,4
186,2022-03-10,aziz haqqani,1
187,2022-03-10,abubakar shekau,14
188,2022-03-10,evgeny viktorovich gladkikh,2
189,2022-03-10,hafiz saeed,5
190,2022-03-10,hasan izz-al-din,35
191,2022-03-10,hasan nasrallah,63
192,2022-03-10,diosdado cabello rondón,1
193,2022-03-10,abdul wali,1
194,2022-03-11,hasan nasrallah,255
195,2022-03-11,sirajuddin haqqani,110
196,2022-03-11,sanaullah ghafari,1
197,2022-03-11,muhammad al-jawlani,5
198,2022-03-11,mufti noor wali mehsud,9
199,2022-03-11,jafar,1
200,2022-03-11,iyad ag ghali,2
201,2022-03-11,ibrahim taher,12
202,2022-03-11,ibrahim al-banna,1
203,2022-03-11,hasan izz-al-din,188
204,2022-03-11,faruq al-suri,1
205,2022-03-11,ayman al-zawahiri,2
206,2022-03-11,artem valeryevich ochichenko,1
207,2022-03-11,anatoliy sergeyevich kovalev,1
208,2022-03-11,ali saade,12
209,2022-03-11,abubakar shekau,6
210,2022-03-11,abu ‘abd al-karim al-masri,1
211,2022-03-11,abdul wali,1
212,2022-03-11,abdul rahman yasin,2
213,2022-03-11,hafiz saeed,1
214,2022-03-12,sirajuddin haqqani,213
215,2022-03-12,muhammad al-jawlani,6
216,2022-03-12,maalim ayman,10
217,2022-03-12,jafar,2
218,2022-03-12,iyad ag ghali,1
219,2022-03-12,ibrahim taher,2
220,2022-03-12,mufti noor wali mehsud,3
221,2022-03-12,hasan izz-al-din,30
222,2022-03-12,ayman al-zawahiri,3
223,2022-03-12,amir muhammad sa’id abdal-rahman al-mawla,1
224,2022-03-12,ali saade,2
225,2022-03-12,abdul rahman yasin,2
226,2022-03-12,hasan nasrallah,73
227,2022-03-13,ziyad al-nakhalah,1
228,2022-03-13,sirajuddin haqqani,19
229,2022-03-13,sayf al-adl,1
230,2022-03-13,sanaullah ghafari,1
231,2022-03-13,mangal bagh,1
232,2022-03-13,salim jamil ayyash,2
233,2022-03-13,jafar,3
234,2022-03-13,hasan nasrallah,432
235,2022-03-13,hasan izz-al-din,2
236,2022-03-13,amir muhammad sa’id abdal-rahman al-mawla,6
237,2022-03-13,maalim ayman,1
238,2022-03-14,hasan nasrallah,257
239,2022-03-14,sayf al-adl,3
240,2022-03-14,muhammad al-jawlani,1
241,2022-03-14,sirajuddin haqqani,5
242,2022-03-14,jafar,5
243,2022-03-14,iyad ag ghali,1
244,2022-03-14,ibrahim taher,5
245,2022-03-14,hasan izz-al-din,5
246,2022-03-14,abu ‘abd al-karim al-masri,2
247,2022-03-14,ayman al-zawahiri,2
248,2022-03-14,amir muhammad sa’id abdal-rahman al-mawla,1
249,2022-03-14,ali saade,6
250,2022-03-14,abubakar shekau,2
251,2022-03-14,abdul wali,1
252,2022-03-14,abdul rahman yasin,1
253,2022-03-14,daniel pearl,3
254,2022-03-15,sirajuddin haqqani,7
255,2022-03-15,sanaullah ghafari,1
256,2022-03-15,salih al-aruri,1
257,2022-03-15,muhammad al-jawlani,16
258,2022-03-15,jafar,2
259,2022-03-15,ismail haniyeh,1
260,2022-03-15,ibrahim taher,1
261,2022-03-15,hasan nasrallah,278
262,2022-03-15,hasan izz-al-din,4
263,2022-03-15,daniel pearl,1
264,2022-03-15,ayman al-zawahiri,10
265,2022-03-15,amadou koufa,1
266,2022-03-15,ali saade,2
267,2022-03-15,abubakar shekau,8
268,2022-03-15,abdullahi yare,1
269,2022-03-15,hafiz saeed,3
270,2022-03-16,ibrahim taher,13
271,2022-03-16,sirajuddin haqqani,6
272,2022-03-16,sanaullah ghafari,1
273,2022-03-16,muhammad al-jawlani,2
274,2022-03-16,jafar,3
275,2022-03-16,iyad ag ghali,1
276,2022-03-16,hasan nasrallah,159
277,2022-03-16,abdul wali,1
278,2022-03-16,daniel pearl,1
279,2022-03-16,ayman al-zawahiri,31
280,2022-03-16,amadou koufa,1
281,2022-03-16,ali saade,13
282,2022-03-16,adnan abu walid al-sahrawi,1
283,2022-03-16,abubakar shekau,6
284,2022-03-16,hasan izz-al-din,3
285,2022-03-17,sirajuddin haqqani,14
286,2022-03-17,sayf al-adl,2
287,2022-03-17,muhammad al-jawlani,3
288,2022-03-17,mufti noor wali mehsud,1
289,2022-03-17,jafar,2
290,2022-03-17,ibrahim taher,7
291,2022-03-17,hasan nasrallah,330
292,2022-03-17,salim jamil ayyash,1
293,2022-03-17,clíver alcalá cordones,1
294,2022-03-17,ayman al-zawahiri,10
295,2022-03-17,amadou koufa,1
296,2022-03-17,ali saade,6
297,2022-03-17,abubakar shekau,1
298,2022-03-17,abu ‘abd al-karim al-masri,2
299,2022-03-17,abdikadir mohamed abdikadir,1
300,2022-03-17,diosdado cabello rondón,2
301,2022-03-18,sirajuddin haqqani,8
302,2022-03-18,salim jamil ayyash,1
303,2022-03-18,muhammad al-jawlani,3
304,2022-03-18,jafar,5
305,2022-03-18,ismail haniyeh,1
306,2022-03-18,ibrahim taher,3
307,2022-03-18,hasan izz-al-din,2
308,2022-03-18,hafiz saeed,3
309,2022-03-18,ayman al-zawahiri,84
310,2022-03-18,ali saade,4
311,2022-03-18,abubakar shekau,23
312,2022-03-18,abdul rahman yasin,1
313,2022-03-18,hasan nasrallah,1033
314,2022-03-19,jafar,7
315,2022-03-19,sirajuddin haqqani,12
316,2022-03-19,salim jamil ayyash,1
317,2022-03-19,muhammad al-jawlani,2
318,2022-03-19,jehad serwan mostafa,1
319,2022-03-19,hasan nasrallah,387
320,2022-03-19,amadou koufa,1
321,2022-03-19,hafiz saeed,5
322,2022-03-19,diosdado cabello rondón,2
323,2022-03-19,ayman al-zawahiri,6
324,2022-03-19,adnan abu walid al-sahrawi,1
325,2022-03-19,abubakar shekau,1
326,2022-03-19,hasan izz-al-din,5
327,2022-03-20,ziyad al-nakhalah,1
328,2022-03-20,sirajuddin haqqani,5
329,2022-03-20,sayf al-adl,1
330,2022-03-20,muhammad al-jawlani,3
331,2022-03-20,mufti noor wali mehsud,1
332,2022-03-20,mangal bagh,2
333,2022-03-20,jehad serwan mostafa,6
334,2022-03-20,iyad ag ghali,1
335,2022-03-20,jafar,6
336,2022-03-20,hasan izz-al-din,4
337,2022-03-20,hafiz saeed,6
338,2022-03-20,gulmurod khalimov,1
339,2022-03-20,ayman al-zawahiri,2
340,2022-03-20,ali al-sha'ir,1
341,2022-03-20,abubakar shekau,1
342,2022-03-20,abu ubaidah (direye),1
343,2022-03-20,abdul rahman yasin,1
344,2022-03-20,hasan nasrallah,366
345,2022-03-21,ibrahim taher,6
346,2022-03-21,ismail haniyeh,1
347,2022-03-21,jafar,1
348,2022-03-21,jehad serwan mostafa,30
349,2022-03-21,sirajuddin haqqani,17
350,2022-03-21,salim jamil ayyash,1
351,2022-03-21,sanaullah ghafari,1
352,2022-03-21,hasan nasrallah,305
353,2022-03-21,muhammad al-jawlani,8
354,2022-03-21,hasan izz-al-din,4
355,2022-03-21,abdikadir mohamed abdikadir,3
356,2022-03-21,ayman al-zawahiri,6
357,2022-03-21,abdul reza shahla'i,1
358,2022-03-21,abdul wali,2
359,2022-03-21,abdullahi yare,1
360,2022-03-21,hafiz saeed,1
361,2022-03-21,amadou koufa,6
362,2022-03-21,anatoliy sergeyevich kovalev,2
363,2022-03-21,artem valeryevich ochichenko,2
364,2022-03-21,ali saade,10
365,2022-03-22,hasan nasrallah,143
366,2022-03-22,sirajuddin haqqani,41
367,2022-03-22,pavel aleksandrovich akulov,2
368,2022-03-22,muhammad al-jawlani,5
369,2022-03-22,jehad serwan mostafa,10
370,2022-03-22,jafar,1
371,2022-03-22,ibrahim taher,1
372,2022-03-22,hasan izz-al-din,8
373,2022-03-22,hafiz saeed,39
374,2022-03-22,evgeny viktorovich gladkikh,3
375,2022-03-22,duran kalkan,1
376,2022-03-22,ayman al-zawahiri,10
377,2022-03-22,amadou koufa,2
378,2022-03-22,ali saade,4
379,2022-03-22,abubakar shekau,1
380,2022-03-22,abdul wali,5
381,2022-03-22,abdul saboor,1
382,2022-03-23,hasan izz-al-din,10
383,2022-03-23,hasan nasrallah,228
384,2022-03-23,ibrahim taher,2
385,2022-03-23,jafar,13
386,2022-03-23,sayf al-adl,2
387,2022-03-23,sirajuddin haqqani,18
388,2022-03-23,marat valeryevich tyukov,1
389,2022-03-23,hafiz saeed,42
390,2022-03-23,jehad serwan mostafa,2
391,2022-03-23,faruq al-suri,2
392,2022-03-23,abu ‘abd al-karim al-masri,2
393,2022-03-23,diosdado cabello rondón,1
394,2022-03-23,ayman al-zawahiri,2
395,2022-03-23,amadou koufa,1
396,2022-03-23,ali saade,2
397,2022-03-23,adnan abu walid al-sahrawi,1
398,2022-03-23,abubakar shekau,2
399,2022-03-23,abdulbari al-kotf,6
400,2022-03-23,abdul wali,18
401,2022-03-23,evgeny viktorovich gladkikh,1
402,2022-03-24,jamal saeed abdul rahim,1
403,2022-03-24,ziyad al-nakhalah,2
404,2022-03-24,jehad serwan mostafa,4
405,2022-03-24,marat valeryevich tyukov,24
406,2022-03-24,sirajuddin haqqani,58
407,2022-03-24,mufti noor wali mehsud,10
408,2022-03-24,pavel aleksandrovich akulov,11
409,2022-03-24,sajjad kashian,1
410,2022-03-24,jafar,9
411,2022-03-24,mikhail mikhailovich gavrilov,15
412,2022-03-24,ismail haniyeh,1
413,2022-03-24,hafiz saeed,100
414,2022-03-24,hasan nasrallah,310
415,2022-03-24,hasan izz-al-din,2
416,2022-03-24,evgeny viktorovich gladkikh,36
417,2022-03-24,daniel pearl,2
418,2022-03-24,ayman al-zawahiri,10
419,2022-03-24,ali saade,7
420,2022-03-24,abubakar shekau,2
421,2022-03-24,abdul wali,10
422,2022-03-24,abdul rahman yasin,1
423,2022-03-24,ibrahim taher,8
424,2022-03-25,jehad serwan mostafa,1
425,2022-03-25,malik abou abdelkarim,2
426,2022-03-25,marat valeryevich tyukov,11
427,2022-03-25,mikhail mikhailovich gavrilov,4
428,2022-03-25,mufti noor wali mehsud,3
429,2022-03-25,muhammad al-jawlani,11
430,2022-03-25,sirajuddin haqqani,40
431,2022-03-25,radullan sahiron,2
432,2022-03-25,salih al-aruri,18
433,2022-03-25,sayf al-adl,2
434,2022-03-25,jafar,4
435,2022-03-25,ziyad al-nakhalah,18
436,2022-03-25,pavel aleksandrovich akulov,1
437,2022-03-25,ibrahim taher,5
438,2022-03-25,sanaullah ghafari,2
439,2022-03-25,hasan izz-al-din,1
440,2022-03-25,abd al-rahman al-maghrebi,2
441,2022-03-25,abdikadir mohamed abdikadir,4
442,2022-03-25,abdul wali,7
443,2022-03-25,abdullahi yare,2
444,2022-03-25,abubakar shekau,3
445,2022-03-25,abdul saboor,1
446,2022-03-25,amadou koufa,1
447,2022-03-25,ali saade,5
448,2022-03-25,hafiz saeed,59
449,2022-03-25,evgeny viktorovich gladkikh,41
450,2022-03-25,hasan nasrallah,481
451,2022-03-25,daniel pearl,3
452,2022-03-25,ayman al-zawahiri,8
453,2022-03-26,ziyad al-nakhalah,3
454,2022-03-26,sirajuddin haqqani,16
455,2022-03-26,radullan sahiron,1
456,2022-03-26,muhammad al-jawlani,5
457,2022-03-26,mufti noor wali mehsud,2
458,2022-03-26,mikhail mikhailovich gavrilov,1
459,2022-03-26,marat valeryevich tyukov,3
460,2022-03-26,jehad serwan mostafa,1
461,2022-03-26,jafar,2
462,2022-03-26,salih al-aruri,2
463,2022-03-26,ibrahim taher,1
464,2022-03-26,hasan nasrallah,102
465,2022-03-26,hasan izz-al-din,12
466,2022-03-26,hafiz saeed,74
467,2022-03-26,evgeny viktorovich gladkikh,6
468,2022-03-26,ayman al-zawahiri,5
469,2022-03-26,amadou koufa,1
470,2022-03-26,abubakar shekau,7
471,2022-03-26,abdullahi yare,1
472,2022-03-26,ibrahim salih mohammed al-yacoub,2
473,2022-03-27,ibrahim taher,4
474,2022-03-27,jafar,8
475,2022-03-27,khalil yusif harb,1
476,2022-03-27,marat valeryevich tyukov,1
477,2022-03-27,mohammad ibrahim bazzi,1
478,2022-03-27,ousmane illiassou djibo,1
479,2022-03-27,sirajuddin haqqani,5
480,2022-03-27,muhammad al-jawlani,2
481,2022-03-27,muhammad ja'far qasir,1
482,2022-03-27,salman raouf salman,1
483,2022-03-27,husayn muhammed al-umari,1
484,2022-03-27,mufti noor wali mehsud,2
485,2022-03-27,hasan nasrallah,185
486,2022-03-27,ali atwa,1
487,2022-03-27,hafiz saeed,31
488,2022-03-27,hasan izz-al-din,22
489,2022-03-27,abdul reza shahla'i,2
490,2022-03-27,abubakar shekau,6
491,2022-03-27,adnan abu walid al-sahrawi,3
492,2022-03-27,ali qasir,1
493,2022-03-27,abdul wali,5
494,2022-03-27,ali youssef charara,1
495,2022-03-27,ayman al-zawahiri,2
496,2022-03-27,evgeny viktorovich gladkikh,4
497,2022-03-27,fuad shukr,1
498,2022-03-27,ali saade,4
499,2022-03-28,mufti noor wali mehsud,14
500,2022-03-28,jamal saeed abdul rahim,2
501,2022-03-28,jehad serwan mostafa,10
502,2022-03-28,khalil al-rahman haqqani,1
503,2022-03-28,maalim ayman,1
504,2022-03-28,mahad karate,1
505,2022-03-28,muhammad abdullah khalil hussain ar-rahayyal,1
506,2022-03-28,sayf al-adl,1
507,2022-03-28,muhammad al-jawlani,2
508,2022-03-28,salih al-aruri,100
509,2022-03-28,sami jasim muhammad al-jaburi,2
510,2022-03-28,jafar,18
511,2022-03-28,sirajuddin haqqani,27
512,2022-03-28,yahya haqqani,1
513,2022-03-28,zulkarnaen,1
514,2022-03-28,muhammad ahmed al-munawar,1
515,2022-03-28,ibrahim taher,1
516,2022-03-28,hafiz saeed,37
517,2022-03-28,hasan nasrallah,115
518,2022-03-28,abdul saboor,1
519,2022-03-28,abdul wali,3
520,2022-03-28,abdullah ahmed abdullah,3
521,2022-03-28,hassan afgooye,1
522,2022-03-28,ali atwa,1
523,2022-03-28,ali saade,4
524,2022-03-28,ali youssef charara,1
525,2022-03-28,abubakar shekau,32
526,2022-03-28,ayman al-zawahiri,49
527,2022-03-28,cemil bayik,1
528,2022-03-28,daniel pearl,2
529,2022-03-28,evgeny viktorovich gladkikh,1
530,2022-03-28,gulmurod khalimov,1
531,2022-03-28,hafiz abdul rahman makki,1
532,2022-03-28,amadou koufa,3
533,2022-03-29,jafar,6
534,2022-03-29,ziyad al-nakhalah,1
535,2022-03-29,sirajuddin haqqani,7
536,2022-03-29,salih al-aruri,14
537,2022-03-29,muhammad al-jawlani,2
538,2022-03-29,marat valeryevich tyukov,5
539,2022-03-29,jamal saeed abdul rahim,1
540,2022-03-29,iyad ag ghali,1
541,2022-03-29,abdul wali,42
542,2022-03-29,hasan nasrallah,276
543,2022-03-29,abubakar shekau,13
544,2022-03-29,ali atwa,61
545,2022-03-29,amadou koufa,2
546,2022-03-29,ismail haniyeh,123
547,2022-03-29,evgeny viktorovich gladkikh,5
548,2022-03-29,hafiz saeed,27
549,2022-03-29,ayman al-zawahiri,8
550,2022-03-30,ziyad al-nakhalah,197
551,2022-03-30,sirajuddin haqqani,43
552,2022-03-30,sayf al-adl,1
553,2022-03-30,sanaullah ghafari,1
554,2022-03-30,pavel aleksandrovich akulov,1
555,2022-03-30,mu‘taz numan ‘abd nayif najm al-jaburi,2
556,2022-03-30,jafar,10
557,2022-03-30,jaber a. elbaneh,5
558,2022-03-30,iyad ag ghali,4
559,2022-03-30,ismail haniyeh,342
560,2022-03-30,jamal saeed abdul rahim,1
561,2022-03-30,hasan nasrallah,683
562,2022-03-30,hasan izz-al-din,2
563,2022-03-30,hafiz saeed,63
564,2022-03-30,daniel pearl,2
565,2022-03-30,ayman al-zawahiri,6
566,2022-03-30,amadou koufa,1
567,2022-03-30,ali saade,1
568,2022-03-30,ali atwa,34
569,2022-03-30,abubakar shekau,19
570,2022-03-30,abdul wali,16
571,2022-03-30,ibrahim taher,1
572,2022-03-31,ismail haniyeh,12
573,2022-03-31,jafar,12
574,2022-03-31,marat valeryevich tyukov,1
575,2022-03-31,mufti noor wali mehsud,1
576,2022-03-31,muhammad al-jawlani,6
577,2022-03-31,ziyad al-nakhalah,131
578,2022-03-31,salih al-aruri,1
579,2022-03-31,salman raouf salman,1
580,2022-03-31,sirajuddin haqqani,22
581,2022-03-31,hasan nasrallah,85
582,2022-03-31,sajid mir,1
583,2022-03-31,hasan izz-al-din,1
584,2022-03-31,ibrahim taher,1
585,2022-03-31,evgeny viktorovich gladkikh,6
586,2022-03-31,hafiz saeed,92
587,2022-03-31,abdolreza rahmani fazli,1
588,2022-03-31,abdul wali,21
589,2022-03-31,abdullah ahmed abdullah,1
590,2022-03-31,abdullahi yare,1
591,2022-03-31,abubakar shekau,8
592,2022-03-31,abu ubaidah (direye),1
593,2022-03-31,ali saade,3
594,2022-03-31,amadou koufa,4
595,2022-03-31,ayman al-zawahiri,20
596,2022-03-31,daniel pearl,1
597,2022-03-31,ali atwa,2
598,2022-04-01,mark randall frerichs,1
599,2022-04-01,mufti noor wali mehsud,6
600,2022-04-01,mohammed ali hamadei,1
601,2022-04-01,mikhail mikhailovich gavrilov,1
602,2022-04-01,marat valeryevich tyukov,13
603,2022-04-01,jaber a. elbaneh,2
604,2022-04-01,khalil al-rahman haqqani,1
605,2022-04-01,jehad serwan mostafa,5
606,2022-04-01,jamal saeed abdul rahim,3
607,2022-04-01,jafar,170
608,2022-04-01,muhammad abdullah khalil hussain ar-rahayyal,1
609,2022-04-01,iyad ag ghali,5
610,2022-04-01,mahad karate,9
611,2022-04-01,muhammad ahmed al-munawar,1
612,2022-04-01,salih al-aruri,9
613,2022-04-01,murat karayilan,1
614,2022-04-01,pavel aleksandrovich akulov,11
615,2022-04-01,radullan sahiron,1
616,2022-04-01,sajid mir,3
617,2022-04-01,salman raouf salman,2
618,2022-04-01,sanaullah ghafari,4
619,2022-04-01,sayf al-adl,3
620,2022-04-01,sirajuddin haqqani,37
621,2022-04-01,suellen tennyson,17
622,2022-04-01,william buckley,1
623,2022-04-01,ziyad al-nakhalah,28
624,2022-04-01,zulkarnaen,13
625,2022-04-01,ismail haniyeh,88
626,2022-04-01,muhammad al-jawlani,16
627,2022-04-01,ibrahim taher,2
628,2022-04-01,abubakar shekau,76
629,2022-04-01,hassan afgooye,1
630,2022-04-01,abdikadir mohamed abdikadir,12
631,2022-04-01,abdolreza rahmani fazli,1
632,2022-04-01,abdul reza shahla'i,42
633,2022-04-01,abdul saboor,10
634,2022-04-01,abdul wali,44
635,2022-04-01,abdullah ahmed abdullah,1
636,2022-04-01,abu ubaidah (direye),5
637,2022-04-01,ali al-sha'ir,1
638,2022-04-01,ali atwa,1
639,2022-04-01,ali saade,1
640,2022-04-01,ibrahim ousmane,2
641,2022-04-01,amadou koufa,52
642,2022-04-01,anatoliy sergeyevich kovalev,21
643,2022-04-01,ali youssef charara,1
644,2022-04-01,ayman al-zawahiri,114
645,2022-04-01,hasan nasrallah,321
646,2022-04-01,hasan izz-al-din,14
647,2022-04-01,hamed abdollahi,1
648,2022-04-01,artem valeryevich ochichenko,21
649,2022-04-01,hafiz abdul rahman makki,1
650,2022-04-01,gulmurod khalimov,1
651,2022-04-01,hafiz saeed,288
652,2022-04-01,duran kalkan,26
653,2022-04-01,diosdado cabello rondón,4
654,2022-04-01,daniel pearl,3
655,2022-04-01,clíver alcalá cordones,1
656,2022-04-01,cemil bayik,1
657,2022-04-01,evgeny viktorovich gladkikh,4
658,2022-04-02,ismail haniyeh,3
659,2022-04-02,ziyad al-nakhalah,74
660,2022-04-02,muhammad al-jawlani,5
661,2022-04-02,mufti noor wali mehsud,1
662,2022-04-02,jafar,39
663,2022-04-02,jaber a. elbaneh,2
664,2022-04-02,hasan nasrallah,320
665,2022-04-02,sirajuddin haqqani,4
666,2022-04-02,hafiz saeed,37
667,2022-04-02,daniel pearl,2
668,2022-04-02,ayman al-zawahiri,12
669,2022-04-02,amadou koufa,4
670,2022-04-02,ali atwa,1
671,2022-04-02,abubakar shekau,5
672,2022-04-02,hasan izz-al-din,7
673,2022-04-02,abdul wali,46
674,2022-04-03,mangal bagh,12
675,2022-04-03,mufti noor wali mehsud,1
676,2022-04-03,muhammad al-jawlani,2
677,2022-04-03,ziyad al-nakhalah,7
678,2022-04-03,sirajuddin haqqani,11
679,2022-04-03,william buckley,2
680,2022-04-03,jamal saeed abdul rahim,1
